#,Node,Module,Function,DUT,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
36,gw5,system/test_snmp.py,test_ft_snmp_ucd_diskio_mib,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
37,gw5,system/test_snmp.py,test_ft_snmp_ucd_la_table,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
38,gw5,system/test_snmp.py,test_ft_snmp_ucd_system_stats,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
39,gw5,system/test_snmp.py,test_ft_snmp_dot1q_tp_fdb_port,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
40,gw5,system/test_snmp.py,test_ft_snmp_dot1q_tp_fdb_address,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
41,gw5,system/test_snmp.py,test_ft_snmp_coldstart_trap,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
42,gw5,system/test_snmp.py,test_ft_snmp_docker_restart,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
43,gw5,system/test_snmp.py,--Module--,V4,NE,NE,NE,NE,NE,NE
44,gw5,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
45,gw5,security/test_tacacs.py,--Module--,V4,NE,NE,NE,NE,NE,NE
46,gw5,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
47,gw5,system/test_ntp.py,test_ntp_exists_config,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
48,gw5,system/test_ntp.py,--Module--,V4,NE,NE,NE,NE,NE,NE
49,gw2,switching/test_vlan.py,test_ft_add_unknownvlan_interface,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
50,gw2,switching/test_vlan.py,test_ft_add_unknownvlan_interface,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
51,gw2,switching/test_vlan.py,test_ft_vlan_delete_with_member,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
52,gw2,switching/test_vlan.py,test_ft_vlan_delete_with_member,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
53,gw2,switching/test_vlan.py,test_ft_vlan_trunk_tagged,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
54,gw2,switching/test_vlan.py,test_ft_vlan_trunk_tagged,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
55,gw2,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
56,gw2,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
57,gw2,switching/test_vlan.py,--Module--,V3,NE,NE,NE,NE,NE,NE
58,gw2,switching/test_vlan.py,--Module--,V4,NE,NE,NE,NE,NE,NE
59,gw3,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
60,gw3,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
61,gw3,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
62,gw3,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
63,gw3,switching/test_portchannel.py,--Module--,V1,NE,NE,NE,NE,NE,NE
64,gw3,switching/test_portchannel.py,--Module--,V2,NE,NE,NE,NE,NE,NE
65,gw3,system/test_ssh.py,test_ft_ssh_service_disable,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
66,gw3,system/test_ssh.py,test_ft_ssh_service_disable,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
67,gw3,system/test_ssh.py,test_ft_ssh_add_user_verify,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
68,gw3,system/test_ssh.py,test_ft_ssh_add_user_verify,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
69,gw3,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
70,gw3,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
71,gw3,system/test_ssh.py,--Module--,V1,NE,NE,NE,NE,NE,NE
72,gw3,system/test_ssh.py,--Module--,V2,NE,NE,NE,NE,NE,NE
73,gw3,batch/test_spytest_infra_1.py,test_spytest_infra_last,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
74,gw3,batch/test_spytest_infra_1.py,test_spytest_infra_last,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
